"ID_REF"	"GSM1847063"	"GSM1847064"	"GSM1847065"	"GSM1847066"	"GSM1847067"	"GSM1847068"	"GSM1847069"	"GSM1847070"
"ILMN_2620381"	17.81878	26.21926	24.77169	16.7811	8.015562	19.92206	17.04222	11.0915
"ILMN_2620406"	-5.095059	-6.008862	-0.4759905	-5.281557	-1.197079	0.8267487	-2.109629	0.3746708
"ILMN_2620409"	1.609516	4.869802	-2.064596	1.074494	0.3052185	-0.05419558	-0.4111082	-0.02536314
"ILMN_2620418"	-5.017147	-5.139708	-3.095877	-1.066117	-2.263228	-0.2959329	0.3102987	-5.731447
"ILMN_2620435"	246.6682	223.8241	229.4041	200.4364	273.6338	230.9713	241.0555	272.9337
"ILMN_2620475"	5.449872	0.9323757	-0.1799042	-1.046585	5.155878	2.200957	4.052803	9.619118
"ILMN_2620492"	0.9513472	10.4786	8.171102	6.075212	18.75746	14.10203	4.242441	4.0276
"ILMN_2620510"	96.592	74.54908	91.11676	90.74352	96.46499	97.9077	101.0643	93.21674
"ILMN_2620517"	53.79839	43.30838	61.464	68.82364	57.37927	59.27336	71.85532	60.40179
"ILMN_2620520"	109.2944	124.2497	124.9875	119.6708	120.3084	129.1843	135.746	137.5271
"ILMN_2620539"	-2.533303	-6.717072	-1.40521	1.978082	-4.511163	-2.545985	-1.85483	-1.245247
"ILMN_2620545"	2.903414	-1.395259	6.243494	4.540366	4.773252	16.43116	2.277124	2.185967
"ILMN_2620563"	-4.204979	-6.127677	-6.257072	-1.162213	-1.400482	-6.523243	-1.900906	-4.658561
"ILMN_2620573"	3.336129	7.433099	7.541083	11.82506	7.031153	19.43198	7.582884	4.3274
"ILMN_2620574"	450.7458	464.2225	425.5486	384.4056	419.0349	417.9838	403.5467	465.8138
"ILMN_2620583"	634.114	889.4711	832.3382	777.9975	662.881	660.769	735.0976	797.0274
"ILMN_2620603"	19.12497	16.31258	13.83592	17.4288	26.61549	15.78633	9.968489	6.728684
"ILMN_2620637"	-5.158993	1.949365	-0.9171554	-3.897494	-4.712619	-7.143326	-1.428824	-0.7852041
"ILMN_2620655"	-1.9578	-4.446729	-2.625323	-12.2111	1.278532	-6.823699	-4.001321	-5.588366
"ILMN_2620695"	18974.99	19764.59	17220.05	17491.28	20196.63	19764.59	19357.68	18636.66
"ILMN_2620729"	147.3373	133.4427	152.7986	139.0964	156.556	178.0408	151.1696	182.6169
"ILMN_2620757"	-8.971647	-2.958031	-11.5095	-4.700308	-8.787062	-3.231215	-1.147331	-7.033682
"ILMN_2620767"	44.29514	46.5124	51.10762	40.22263	57.62089	66.33485	51.17784	51.07046
"ILMN_2620799"	6.128392	7.850801	0.6071165	11.97342	12.08825	1.217218	1.659553	2.121194
"ILMN_2620803"	299.0789	300.4089	296.1846	347.5686	305.8695	313.8448	307.4084	303.696
"ILMN_2620804"	199.5028	188.5312	189.1999	229.4953	183.0945	204.1578	221.7654	209.7956
"ILMN_2620810"	-2.049814	1.619031	-10.5666	-1.291788	5.709039	0.8602274	7.342345	-1.494008
"ILMN_2620827"	2.611943	-0.8574373	-2.44426	-5.916533	-4.285102	-1.310713	-14.09234	0.8931158
"ILMN_2620844"	86.26441	104.7804	79.34914	92.41157	80.83669	84.13309	103.7556	74.22443
"ILMN_2620853"	-2.118601	-0.2705509	1.230878	8.817205	4.830434	-1.508569	4.32519	-7.957788
"ILMN_2620871"	9.583543	18.88163	12.39429	9.586149	16.55373	9.971369	11.95241	9.221334
"ILMN_2620886"	-0.5521166	6.382952	0.7245615	-0.9068758	-1.512545	7.87023	-3.985938	4.874504
"ILMN_2620893"	7.720185	6.237544	6.510371	8.869049	2.834091	5.671998	7.081408	1.547357
"ILMN_2620913"	375.2463	465.3949	426.9564	506.8697	366.281	384.9635	405.7111	406.0221
"ILMN_2620930"	186.1449	191.8187	242.9722	239.5576	211.9116	238.0918	194.1647	192.545
"ILMN_2620942"	17.0593	16.24148	19.13984	23.73772	13.9661	14.35197	32.61693	17.45926
"ILMN_2620959"	957.5075	969.0307	927.7188	996.1158	1015.81	1084.071	1041.711	1096.371
"ILMN_2620965"	-5.422315	-2.390971	-3.610874	-8.444828	-0.5676052	-0.425729	2.405347	0.9096707
"ILMN_2620984"	3.136454	7.919812	-8.171946	0.9366291	-7.208336	2.031092	0.801852	5.407493
"ILMN_2620994"	-4.130001	-4.572435	-7.569213	-5.391744	-10.93762	-3.359885	-2.408973	-6.649118
"ILMN_2621012"	-3.396982	-5.275338	-0.9361479	-5.180983	-2.274531	-1.126485	-3.480482	-2.928455
"ILMN_2621021"	7.324198	2.227821	3.656626	12.18491	4.90842	2.383457	-2.01513	5.506113
"ILMN_2621038"	14.70401	14.84911	20.39045	13.16872	4.494821	5.917962	8.339217	6.495234
"ILMN_2621047"	-1.973733	-1.105318	0.05131323	-4.354171	-6.196572	6.882673	-7.640693	-2.951649
"ILMN_2621074"	154.4087	195.6664	241.2063	194.2012	212.17	226.3712	221.0039	210.3718
"ILMN_2621086"	66.49461	76.1031	76.0465	87.56236	64.20764	69.17735	76.22011	70.64982
"ILMN_2621101"	0.1974552	-1.828866	-5.260586	-2.691671	-4.964485	-5.801665	3.111641	-6.426709
"ILMN_2621113"	65.05513	51.10762	42.94785	61.00221	53.85074	44.50286	58.3887	72.67825
"ILMN_2621122"	18.00589	17.49701	15.42331	18.19296	16.539	24.18792	22.25035	17.29404
"ILMN_2621130"	-0.06277864	-0.5062553	0.5949362	-2.256754	1.135027	-0.1412708	-4.677409	5.761806
"ILMN_2621148"	43.31577	50.82891	56.24437	56.68866	58.75441	55.42884	67.54478	61.18032
"ILMN_2621158"	-2.544942	-7.293731	-0.6148407	-4.416467	-4.216069	-4.612327	-0.4088833	-15.38428
"ILMN_2621160"	23.65546	21.50252	11.22467	16.15211	16.2548	28.0621	14.25118	14.64682
"ILMN_2621187"	-1.7147	0.1507681	4.552081	-2.305625	0.2504252	-0.1789085	-3.03978	1.707412
"ILMN_2621217"	-2.330396	-3.096776	-2.61652	-1.569312	0.8602274	2.089017	-3.588663	-6.5877
"ILMN_2621223"	0.467779	0.1748579	3.480464	-2.907641	2.529908	4.669793	-7.574563	-0.8701679
"ILMN_2621245"	0.4997395	1.637439	0.1174591	-2.488527	-7.631166	-0.3719313	0.09992487	-3.952557
"ILMN_2621296"	31.37257	45.16159	32.78136	25.85459	13.44847	19.81122	19.55611	27.59289
"ILMN_2621304"	379.0256	401.9098	415.5167	384.9635	482.0541	406.9353	475.9562	573.8108
"ILMN_2621319"	74.17601	81.64414	80.97883	70.73167	85.41163	94.76075	102.1146	79.59985
"ILMN_2621328"	-6.061755	-5.029674	3.115336	-4.539705	-3.646538	-0.07281321	-0.4773104	-5.400229
"ILMN_2621338"	103.8869	129.231	111.8403	102.0805	120.6484	110.6869	102.4163	111.3051
"ILMN_2621346"	77.72731	70.6707	77.83857	71.68674	73.24376	76.13533	103.4534	45.96561
"ILMN_2621385"	410.4421	369.2594	418.1896	382.9079	457.9956	482.456	447.9948	483.9611
"ILMN_2621422"	5.300095	3.431769	2.066237	4.179166	-0.7531778	2.51276	8.586548	1.92737
"ILMN_2621433"	16.12705	20.3278	27.46185	27.09337	32.12356	21.07609	24.65055	22.49678
"ILMN_2621448"	-1.663626	3.468299	-0.970998	-2.502671	-3.911884	3.059957	5.024323	-7.726858
"ILMN_2621463"	121.0064	80.45915	109.771	73.84369	155.4423	198.0336	170.0831	145.5806
"ILMN_2621471"	447.9948	457.7266	434.3218	402.8078	467.4254	478.7257	466.1241	502.6477
"ILMN_2621472"	932.0595	725.2832	874.967	853.9391	927.2192	996.8102	969.5078	1003.583
"ILMN_2621507"	-1.095238	13.01291	14.91439	7.633344	1.876574	11.65286	-0.4534742	1.468111
"ILMN_2621548"	-0.9384081	4.399528	-3.360866	-3.114672	1.054487	3.233721	-0.4858305	-0.405204
"ILMN_2621581"	-0.4447367	3.177529	-5.420199	-4.103342	3.745993	-2.198286	0.9775131	-0.240391
"ILMN_2621588"	61.32954	54.00182	52.6142	59.46218	58.27431	68.86573	62.43129	73.94431
"ILMN_2621596"	530.3163	416.0703	390.9131	484.9396	442.8839	416.0703	345.4206	468.1443
"ILMN_2621606"	-9.288854	-8.704747	-9.485562	-6.141945	-1.225909	-5.360728	2.178099	-8.810618
"ILMN_2621613"	-6.105863	-2.328833	-2.270127	-3.567225	-0.5929996	-1.449734	0.9174574	-0.8149063
"ILMN_2621643"	416.9347	422.0765	350.667	438.1478	723.4203	658.5304	761.8914	764.4421
"ILMN_2621659"	-0.0494501	-8.370313	-2.721744	-0.8752224	-5.780811	1.021031	5.329783	-3.851952
"ILMN_2621667"	-7.711786	-3.285075	-3.266339	-4.644788	1.995292	-4.278783	1.587507	-4.238998
"ILMN_2621697"	14.41043	1.242542	1.816699	10.97314	12.84998	8.031857	9.072535	3.710564
"ILMN_2621735"	-2.399147	4.953753	-1.241854	3.824953	1.669615	2.932572	3.886442	3.153474
"ILMN_2621743"	-10.53377	-6.058101	-8.352431	-6.52233	-5.722398	0.5019405	-11.15135	-7.156396
"ILMN_2621752"	664.327	732.4067	674.7764	885.8907	649.0439	653.3221	719.3979	607.031
"ILMN_2621761"	21.32538	24.82005	20.56588	29.61435	17.41988	21.65567	24.68758	12.17841
"ILMN_2621762"	15.85732	26.88869	14.75598	29.94487	20.22161	30.40884	16.78807	13.1634
"ILMN_2621766"	-0.39913	-0.9112865	-2.827252	-1.605094	4.627039	-5.097854	-6.968173	5.092677
"ILMN_2621780"	-1.189277	-4.525714	-2.649985	-9.028195	-7.315043	-1.349926	-7.598969	-5.988621
"ILMN_2621799"	5.048237	8.944798	-0.1327917	3.543399	4.77993	9.857041	7.104003	6.041625
"ILMN_2621812"	13.0254	12.41327	9.823737	13.39035	16.58346	8.960155	17.8069	12.26185
"ILMN_2621847"	1119.513	1144.189	1065.945	977.3959	956.9114	1113.682	1122.115	1038.931
"ILMN_2621853"	4.449038	6.15416	4.898546	8.286452	11.41426	11.75	18.85584	-4.437132
"ILMN_2621862"	108.0015	91.21646	121.2177	109.0068	116.6307	128.2746	120.0418	127.8585
"ILMN_2621882"	2479.89	2220.604	2261.764	2367.328	2286.216	2383.809	2355.189	2417.715
"ILMN_2621909"	152.9804	171.1981	156.3741	136.526	144.0735	140.2221	142.8598	151.1331
"ILMN_2621921"	356.0587	342.266	319.5837	344.8503	288.7663	283.9127	248.1748	262.6355
"ILMN_2621930"	9.677117	7.858817	1.024597	0.7661026	6.358705	5.704589	7.260819	10.04552
"ILMN_2621949"	3.635485	3.70217	-2.936009	7.517478	-5.870076	9.310645	4.15907	2.283975
"ILMN_2621966"	3829.874	4385.585	3884.807	4105.569	3958.733	3924.957	3833.592	3950.107
"ILMN_2622001"	13.05485	9.456409	9.933105	5.616473	4.068012	8.441504	11.24452	11.37798
"ILMN_2622016"	-11.49765	-3.604184	-1.865027	-12.55742	-8.704747	-4.411359	-6.989576	-2.431128
"ILMN_2622041"	283.9127	310.4012	260.4829	313.3017	233.9157	258.4142	262.9814	259.3488
"ILMN_2622050"	-5.097854	3.298699	-9.420994	-2.086073	3.39576	0.8471354	-6.555908	0.6151789
"ILMN_2622057"	75.17645	58.46332	63.23024	62.64703	81.71101	100.7645	84.93919	83.3337
"ILMN_2622066"	-5.695036	-0.8841059	-0.02659529	-1.663626	-3.435936	-3.863392	1.944543	0.4387463
"ILMN_2622072"	-6.122987	-2.212009	-6.854712	-5.054616	-8.308343	-0.2594911	0.005089585	3.770328
"ILMN_2622107"	-7.731259	0.3118284	5.471356	0.5393808	3.052243	4.540366	-0.6754143	2.809722
"ILMN_2622146"	455.9202	439.2062	480.5745	498.5556	556.3502	635.4311	495.9442	519.4476
"ILMN_2622163"	290.338	261.8245	256.2284	234.764	272.4771	281.2048	268.2283	237.2771
"ILMN_2622190"	-8.8396	0.9930456	-2.208667	-1.843671	-3.506379	3.619773	-1.573808	-3.27521
"ILMN_2622200"	31.20008	43.08381	25.54016	41.40822	35.46355	37.03085	37.80199	35.39959
"ILMN_2622217"	2.460871	7.672956	7.514046	3.048621	12.79267	14.46333	10.6048	7.60047
"ILMN_2622235"	3.004671	2.24313	4.249176	4.726585	5.526612	2.623056	-1.728425	-4.62489
"ILMN_2622241"	4.951859	-0.9636623	-0.2893965	1.923982	-1.804791	-2.067564	-2.926205	-5.632214
"ILMN_2622255"	-0.7297289	0.845146	1.590904	3.427072	-4.096904	-1.293199	-1.869276	5.03528
"ILMN_2622260"	-4.785403	-10.44306	-4.049379	-3.893005	-9.217634	-7.012943	-7.125624	-3.778401
"ILMN_2622286"	-7.404806	-4.437132	-5.529471	-5.615634	-3.085176	-3.781511	-4.039637	-3.721114
"ILMN_2622306"	-5.010578	-10.45481	-6.348307	-6.007878	-8.605602	-3.094295	-6.938487	-11.80714
"ILMN_2622307"	-1.072939	-7.051499	-11.38468	2.831937	-2.720238	-1.711569	-0.198765	1.092168
"ILMN_2622324"	-8.478625	-7.544729	-5.958793	-9.094678	-2.281558	-5.346807	-10.5666	2.291434
"ILMN_2622345"	51.39358	58.54696	67.15326	44.45773	53.9831	57.12592	61.21185	55.91287
"ILMN_2622354"	23.16815	27.54815	28.04136	42.42527	49.31841	31.58569	42.80116	17.48816
"ILMN_2622363"	-6.240829	-0.3725883	-3.390607	-12.03197	-0.6713354	-5.935209	0.4640368	-7.593871
"ILMN_2622374"	79.75192	76.80933	71.86528	74.05444	54.50261	65.61662	82.09682	96.10069
"ILMN_2622404"	3.829134	2.862593	3.328779	3.834297	9.138132	5.660875	6.432291	5.031968
"ILMN_2622420"	16.7472	13.0802	21.31895	21.52118	21.27111	13.97544	19.2923	12.48604
"ILMN_2622446"	-9.980223	-4.504602	-5.573998	-4.198976	-3.66397	-6.92753	-6.111803	-1.107776
"ILMN_2622463"	1.610479	-3.666697	0.7103356	-5.172129	-2.286051	4.17421	-5.403738	6.808753
"ILMN_2622500"	11.80966	6.616407	24.07176	25.68755	0.9067085	1.599181	3.431769	0.9219902
"ILMN_2622551"	2.701067	1.652211	-1.975601	-6.440663	-2.32251	-1.143449	2.447608	-3.398726
"ILMN_2622605"	99.64984	74.94537	111.1547	110.1873	68.00407	79.20132	76.84243	76.73647
"ILMN_2622613"	74.84469	68.67535	71.76836	58.48234	44.63131	42.64005	54.15914	49.77703
"ILMN_2622630"	66.04389	63.71318	74.40378	74.69436	70.52824	81.6176	79.12192	65.90749
"ILMN_2622671"	147.5604	141.3505	147.5604	138.2378	159.3549	133.7501	144.7615	148.4401
"ILMN_2622681"	-3.249733	-1.67604	3.556482	-1.700221	-2.460047	1.722225	5.852855	0.9666374
"ILMN_2622735"	365.3746	333.5154	349.3133	335.2027	434.6179	441.6201	412.2096	395.0999
"ILMN_2622755"	-0.6654045	-7.553562	-2.672501	-4.709994	-3.766938	-1.879659	-6.766595	-10.8256
"ILMN_2622761"	95.85036	103.0003	103.8869	115.8622	98.87525	81.88417	100.293	104.4274
"ILMN_2622771"	14.14747	9.679682	12.70273	11.80539	16.37209	12.42145	13.34823	13.39807
"ILMN_2622780"	40.27806	40.29285	36.49337	45.72335	60.57499	59.3448	51.36865	57.14925
"ILMN_2622804"	446.7574	377.1562	386.2207	342.8706	434.5011	433.3927	410.6037	471.0468
"ILMN_2622829"	273.6338	283.3371	257.1292	281.5422	279.7608	293.6459	283.3371	293.6459
"ILMN_2622856"	3.719785	0.6984127	5.112718	1.197065	5.506113	4.473395	0.6640223	-1.965636
"ILMN_2622891"	41.80596	35.19928	37.17202	37.03085	58.85023	64.59786	47.95261	43.21213
"ILMN_2622915"	-0.8217451	-0.04351443	-0.3652183	-1.756044	6.755021	-2.797235	-3.1454	-1.565315
"ILMN_2622936"	-7.537852	6.117859	-3.754366	-2.185346	-6.739238	-0.04684752	-3.022366	-6.713394
"ILMN_2622983"	2015.727	1789.229	1807.132	1804.063	1924.078	1807.132	2332.473	3481.941
"ILMN_2622997"	0.547654	4.002944	6.051352	-1.129561	-1.4206	-0.762109	-2.320119	-4.060822
"ILMN_2623009"	-3.402027	-5.144316	-12.32588	3.584959	-10.33028	-3.834942	-1.276425	-4.065391
"ILMN_2623022"	-4.208021	4.251843	-4.362314	-2.390971	-2.723694	-2.189252	2.501648	7.010632
"ILMN_2623032"	308.5719	324.4406	315.5882	305.56	349.3133	310.0011	319.7398	357.9903
"ILMN_2623040"	0.2339552	-2.662806	-5.722398	-5.07529	-7.792747	-0.9384081	4.380446	-9.726519
"ILMN_2623046"	2545.2	2265.151	2928.963	2630.422	2865.07	2490.208	2576.841	2519.786
"ILMN_2623056"	80.79132	52.05405	64.01363	37.00849	112.8848	84.31278	93.5407	104.2683
"ILMN_2623064"	469.594	453.0961	456.3795	337.3628	478.7257	477.0009	425.9388	431.3286
"ILMN_2623091"	-0.6551544	7.949105	-2.436034	0.8755291	5.688	3.947308	-4.939969	-0.01189249
"ILMN_2623112"	98.83465	98.96044	129.5512	87.82974	111.4352	122.6164	158.4195	104.0088
"ILMN_2623145"	-1.48559	3.833494	-3.359179	-2.259957	1.402023	1.654086	-4.946105	-3.022366
"ILMN_2623155"	5.523999	1.705531	5.496103	3.068184	-0.6483442	6.37663	-2.147394	0.1401184
"ILMN_2623163"	-1.817786	0.2768257	-2.625922	0.5328529	-2.47772	-0.4792854	-3.533149	-4.517487
"ILMN_2623184"	316.5982	347.263	360.5816	374.5269	457.1025	428.4173	422.8362	321.0814
"ILMN_2623199"	0.3166359	0.7088478	-4.780126	1.732777	-2.57343	-5.903368	-0.0672962	-4.240569
"ILMN_2623212"	7.69085	0.9231899	-2.736242	3.221588	1.678351	2.229658	-0.3692734	1.484621
"ILMN_2623216"	284.8962	208.314	210.9278	191.3881	190.9382	175.6966	170.7466	170.583
"ILMN_2623234"	6.165444	3.382583	4.276297	-2.376186	5.191512	2.420793	5.061133	8.417681
"ILMN_2623244"	514.7076	453.4464	465.3949	454.0104	510.1775	499.8653	505.7988	500.9183
"ILMN_2623280"	23.17493	37.11224	33.85582	23.89835	20.81415	25.48546	33.50771	33.99131
"ILMN_2623288"	3.643795	-1.391096	-1.004113	0.7485064	-6.074162	0.1825588	-0.2238171	-7.685637
"ILMN_2623315"	-2.093138	-3.937512	2.673158	-4.521001	-1.482518	1.497145	-3.326997	-7.182936
"ILMN_2623376"	-1.863022	4.46625	-1.34803	1.253327	-5.07529	-3.452826	-0.5309193	-7.43221
"ILMN_2623393"	8.034453	-4.530956	0.9722632	3.822032	-3.556479	-0.02659529	-1.383647	-4.307426
"ILMN_2623402"	-6.178456	-6.50574	0.9115551	5.452879	-4.383152	-6.994862	-3.897494	-8.334944
"ILMN_2623434"	1.949365	-4.278783	14.00454	-7.239629	-2.002992	1.888982	-1.663626	2.965819
"ILMN_2623440"	1.3767	-4.529553	-0.1495964	-1.406955	-0.604293	6.551792	-0.4653637	0.06350023
"ILMN_2623451"	40.25036	39.1586	52.77632	51.07046	40.18448	45.58797	53.7799	47.3365
"ILMN_2623457"	2.684567	-1.703988	-0.9541046	4.63055	-1.603234	1.706612	-5.526566	-0.009461577
"ILMN_2623480"	271.4219	326.627	282.1941	273.4982	260.2458	266.5824	280.6742	281.2911
"ILMN_2623499"	-6.02555	-5.021939	-8.603654	-7.450676	-9.049035	3.795725	-7.667518	-11.49765
"ILMN_2623526"	7.280953	17.41988	20.12044	8.957984	56.08393	55.92757	45.41483	54.31375
"ILMN_2623531"	111.2719	127.4893	103.5799	127.5573	97.32956	108.85	83.63936	64.23196
"ILMN_2623536"	1608.127	1498.9	1452.675	1343.063	1787.953	1830.184	1663.775	1628.211
"ILMN_2623561"	-1.025689	-2.07497	-15.38428	2.078789	-6.058534	-6.847794	-2.519758	-11.78018
"ILMN_2623591"	29.15042	35.27603	46.20563	30.53741	11.18212	17.7525	5.103255	23.57572
"ILMN_2623605"	5.094396	0.7661026	1.369349	-1.621047	-5.2285	-6.626962	-6.625178	-6.501377
"ILMN_2623615"	-6.555908	-5.28458	-7.131201	-4.982206	-10.29589	-4.753245	-0.702922	-6.236808
"ILMN_2623644"	-0.1112148	-2.41161	-1.697007	-4.186377	-4.064502	6.02594	12.05416	-5.317939
"ILMN_2623699"	90.26241	122.1234	92.60804	113.1369	65.35785	55.38144	73.61813	43.65916
"ILMN_2623712"	68.44919	73.025	55.86211	42.48119	63.17153	68.92595	67.12329	51.84192
"ILMN_2623735"	17.6234	16.64982	19.59081	24.01369	22.8	25.69901	19.77627	20.02683
"ILMN_2623776"	121.4701	118.715	131.9926	137.5658	179.2799	200.2719	152.3	186.4032
"ILMN_2623793"	49.91363	51.81803	55.06184	66.41698	24.53011	17.2174	27.03008	12.90985
"ILMN_2623799"	1.018438	9.965641	3.412952	6.78752	5.137187	8.270907	14.76513	10.5742
"ILMN_2623855"	-5.49635	-10.98176	-1.867038	-2.254722	-0.3254101	-2.403355	-4.518634	-9.503104
"ILMN_2623856"	14.01116	11.86297	9.173632	2.793121	8.971377	10.07713	10.40315	8.107978
"ILMN_2623859"	-0.163913	-2.759922	-9.062658	0.4844053	-0.1995756	0.2989414	-5.257217	-3.833714
"ILMN_2623867"	1732.698	1880.192	1669.646	1747.624	1572.536	1592.456	1575.066	1609.076
"ILMN_2623884"	1.673742	0.9796293	-1.624577	-1.725338	-0.6284286	-0.8872864	-3.961991	-1.791315
"ILMN_2623886"	191.5673	188.8521	196.2549	184.7114	210.6437	213.6543	210.7204	222.4921
"ILMN_2623903"	-7.465319	-1.771945	-3.316261	-6.735197	-0.6523687	-7.646642	1.221215	-7.775502
"ILMN_2623912"	2.932572	-8.412527	-0.8356077	-1.67604	-11.08369	-5.194988	-0.3570682	-1.324412
"ILMN_2623920"	4.524174	8.813689	8.389388	2.959815	6.856392	7.521609	11.51318	16.16746
"ILMN_2623929"	105.0884	158.7315	131.6348	129.7421	86.26441	98.57831	72.63062	93.74773
"ILMN_2623938"	-4.12168	-8.001945	-1.733827	-2.723694	-6.182648	-7.046107	-9.266586	-4.262739
"ILMN_2623947"	7.657501	8.132611	10.64912	14.74028	5.386425	10.81691	12.13203	10.27945
"ILMN_2623951"	4.392796	1.659553	10.3448	5.413513	9.752914	3.771065	8.12999	5.064028
"ILMN_2623967"	10.65652	3.91198	10.76972	2.251525	15.22063	11.54499	8.915753	10.69533
"ILMN_2623983"	852.3216	921.6879	889.4711	1020.307	1164.132	911.7996	1203.102	979.9754
"ILMN_2624018"	3540.789	3317.812	3597.116	3551.813	4008.973	4283.012	4059.518	4124.757
"ILMN_2624023"	-3.980629	-4.422351	-1.628242	-1.338496	-0.6654045	-4.982206	-3.355731	7.253856
"ILMN_2624031"	2.366332	-1.468225	3.028929	3.676013	-2.596064	4.678472	3.780609	7.66565
"ILMN_2624047"	0.4276999	7.616007	-0.8272831	-4.015959	-5.025372	-1.483648	-4.627323	12.76944
"ILMN_2624092"	5.236461	10.7294	24.62087	20.9394	18.40716	16.04031	18.69547	14.71241
"ILMN_2624100"	1.49926	2.857958	4.72343	3.689106	3.164672	3.501236	9.418328	3.052243
"ILMN_2624135"	156.0822	120.7532	128.4908	138.879	141.6646	173.5654	166.8148	179.229
"ILMN_2624145"	21.41754	32.38987	27.48207	27.63964	47.53302	35.71587	52.6142	40.22263
"ILMN_2624153"	5.071632	8.483787	-2.635756	8.315366	8.087021	6.669401	1.693069	4.602831
"ILMN_2624176"	7.108739	8.468494	10.68266	6.120103	7.088927	14.35773	4.12128	6.982277
"ILMN_2624180"	-6.254004	-5.042221	1.16158	1.968773	-5.474463	1.459701	0.7485064	-3.861595
"ILMN_2624193"	5.073157	-0.3719313	-1.107776	7.816968	0.9347065	-0.08399981	-0.7212145	4.13114
"ILMN_2624209"	-1.856712	3.284554	2.970196	7.451224	2.56883	5.966719	-1.241854	2.089017
"ILMN_2624280"	4684.379	4561.771	4292.91	3829.874	4409.618	4538.983	4804.531	4073.023
"ILMN_2624293"	-4.868001	-2.683672	-0.6404373	1.000161	-1.304293	-0.9752876	-2.450039	-2.447376
"ILMN_2624301"	1.109402	6.482778	-2.382869	1.51097	1.767449	-4.325715	2.628416	-3.171293
"ILMN_2624303"	-1.907278	-3.217048	5.191512	3.696613	-0.347685	-3.139616	-1.677433	12.10491
"ILMN_2624328"	4.613583	4.851742	3.923806	5.966719	0.6734655	3.61741	16.94934	4.47224
"ILMN_2624358"	241.3861	211.9116	220.875	222.089	184.0374	206.8083	207.9848	183.9847
"ILMN_2624363"	5.526612	-0.8537218	-0.6786243	1.186973	-2.422448	-1.820533	-5.681903	-1.471801
"ILMN_2624376"	-8.154554	-3.808676	-3.757054	3.149553	-9.103181	3.789667	1.287675	-4.453372
"ILMN_2624385"	52.25808	49.15267	43.05801	38.79853	53.10841	62.36189	50.53923	36.39153
"ILMN_2624448"	136.9774	160.4149	127.457	111.3164	128.5644	127.731	132.0666	144.0735
"ILMN_2624469"	-3.108979	-6.554054	2.878269	-1.9578	-6.998026	-8.61836	-6.318937	-2.025075
"ILMN_2624497"	-1.196043	-0.06277864	-2.189252	-2.025075	-5.8554	-9.237984	-2.487495	-2.55149
"ILMN_2624504"	-3.44066	6.643282	-3.742547	2.392194	-0.5764334	-0.6475946	-0.8624126	-5.013814
"ILMN_2624544"	466.3771	431.525	543.7734	489.769	545.7676	497.1162	586.2235	551.8342
"ILMN_2624553"	5.150805	0.3235987	-4.383152	-8.254405	-3.507892	-2.1621	-1.599984	8.270907
"ILMN_2624569"	1.751242	-2.152718	-4.658561	-2.146628	-7.292879	2.828911	-8.026196	-0.2421018
"ILMN_2624574"	31.24197	38.00089	27.55607	41.95028	36.75581	32.85668	30.35951	45.19606
"ILMN_2624587"	5.850834	-2.813762	2.097475	0.7245615	11.41095	6.179955	-5.788488	10.52642
"ILMN_2624622"	225.0185	271.8253	168.6293	263.0562	71.04644	94.85903	91.89587	92.92952
"ILMN_2624630"	0.1705101	8.517553	3.140477	8.876354	-0.1646845	7.316763	-0.6713354	7.411533
"ILMN_2624647"	360.084	273.8867	319.6696	297.5428	299.7218	342.604	323.739	408.3469
"ILMN_2624676"	5.296365	-4.211025	3.350655	7.102292	13.40437	5.345495	-2.148267	-1.310713
"ILMN_2624695"	219.0492	211.1675	230.9713	247.3572	249.8551	283.1927	269.1455	311.4607
"ILMN_2624703"	210.2083	217.1523	205.2075	219.2843	258.6822	270.3713	238.7212	245.4981
"ILMN_2624749"	98.04393	104.8362	78.81073	89.76317	65.34019	60.6262	97.12379	104.995
